Direction,Month,Hour,Total_Carriageway_Flow,Total_Flow_vehicles_less_than_5pt2m,Total_Flow_vehicles_5pt21m_6pt6m,Total_Flow_vehicles_6pt61m_11pt6m,Total_Flow_vehicles_above_11pt6m,Speed_Value,WeekDay
M621_J2_WB,6,9,860,155,4,19,11,71,6
M621_J7_EB,4,7,32,259,11,3,13,88,3
M621_J1_WB,6,8,90,312,2,11,8,91,6
M606_J3toJ2,9,3,85,265,15,1,4,82,4
M621_J7_EB,3,2,501,470,106,18,24,86,5
A38_M_NB,1,8,15,77,15,3,6,81,5
M621_J6_WB,1,20,152,523,4,4,3,81,4
M621_J7_EB,7,11,583,333,17,1,3,61,5
M621_J6_EB,9,11,234,225,14,18,33,81,0
M621_J27_WB,9,15,114,110,36,6,2,85,3
M621_J7toM1_EB,10,20,630,283,3,42,1,94,0
A38_M_NB,9,10,31,241,9,8,10,74,1
M621_J1toM62_WB,9,17,233,28,11,0,6,86,0
M621_J7toM1_EB,7,18,8,670,15,1,2,84,4
A38_M_NB,6,11,372,223,55,11,5,89,0
M621_J6_EB,7,22,225,362,6,0,4,80,4
M621_J1toM62_WB,6,8,17,266,111,0,38,91,3
A38_M_NB,7,12,9,9,14,31,2,101,4
A38_M_NB,8,4,45,425,3,7,0,82,5
M621_J1toM62_WB,9,13,16,111,3,4,12,84,0
M621_J7_EB,4,21,14,205,39,4,2,90,5
M621_J6_WB,4,7,209,1101,4,3,1,84,5
M621_J4_EB,3,15,41,34,3,6,1,85,3
A38_M_NB,3,13,484,57,9,1,5,87,4
M621_J1_WB,12,6,65,347,18,2,1,91,5
M621_J1_EB,10,15,242,192,1,12,14,76,2
A38_M_NB,6,20,180,165,14,40,8,87,5
A38_M_NB,9,17,164,86,18,8,0,78,3
M621_J7_EB,10,17,238,448,6,5,2,80,6
M621_J3toJ2A_EB,4,7,38,168,12,7,14,88,0
A38_M_NB,10,1,248,176,9,1,10,59,5
A38_M_NB,4,23,230,196,248,5,28,87,6
M621_J4_WB,10,16,253,180,3,3,68,69,3
M621_J1_WB,9,3,25,145,2,8,12,70,1
M621_J7toM1_EB,6,13,175,594,6,3,13,84,1
M621_J5toJ6_EB,2,18,145,42,3,7,1,112,5
M621_J3toJ2A_WB,11,11,435,107,8,7,7,76,1
M621_J6_WB,1,12,212,72,1,0,1,89,0
M621_J6_WB,10,22,109,53,18,4,4,82,0
A38_M_NB,5,11,818,212,80,7,5,72,0
M621_J3toJ2A_EB,6,5,19,6,10,1,44,81,4
M621_J7_EB,9,1,200,29,34,5,25,86,2
M621_J1_EB,11,18,364,32,7,5,1,106,2
A38_M_NB,3,16,799,111,19,6,1,81,2
A38_M_NB,5,16,767,443,30,21,2,104,6
M621_J4_EB,8,9,94,20,11,0,5,78,5
M621_J7toJ6_WB,4,8,362,201,27,0,3,78,1
M621_J4_EB,4,1,62,26,16,6,3,71,2
M621_J4_WB,4,4,17,300,1,37,9,93,0
M621_J3toJ2A_EB,9,17,254,196,78,4,5,122,0
A38_M_NB,1,22,89,157,4,2,5,106,5
M621_J6toJ5_WB,4,23,200,84,15,5,15,80,3
M621_J4_EB,5,4,409,85,30,4,26,77,6
M621_J4_WB,6,19,43,119,15,2,7,98,6
M621_J7_EB,5,12,513,55,53,4,2,84,4
M606_J2toJ1,8,18,242,63,5,0,4,98,3
M621_J5toJ6_EB,8,0,19,162,6,0,20,88,3
A38_M_NB,4,16,754,175,5,32,4,86,6
M621_J6_WB,7,8,191,236,12,27,3,85,2
A38_M_NB,9,17,227,121,28,5,5,81,2
M606_J3toJ2,12,3,520,63,7,12,1,90,6
M606_J3toJ2,4,2,195,100,3,9,2,72,3
M621_J4_WB,5,6,245,172,19,1,25,76,5
M621_J6_WB,4,2,58,62,5,6,0,96,0
M621_J1toM62_WB,11,18,216,347,18,46,7,105,2
M621_J5toJ6_EB,5,11,218,282,5,25,4,89,1
M621_J5toJ6_EB,9,6,869,52,6,0,2,104,0
A38_M_NB,10,1,646,377,17,12,3,84,3
M621_J4_EB,4,14,185,142,18,17,3,75,3
M621_J6toJ5_WB,10,12,285,51,7,3,9,28,5
M621_J3toJ2A_EB,9,22,82,6,37,23,2,83,6
M621_J2_WB,10,2,238,1059,6,16,12,96,4
M621_J2_WB,2,9,29,180,3,15,4,90,6
A38_M_NB,8,23,223,257,16,0,4,48,1
M621_J7_EB,8,5,285,413,3,13,10,74,6
M606_J1toJ2,10,2,29,203,12,45,1,61,5
A38_M_NB,9,14,288,120,36,0,4,89,5
M621_J4_EB,10,13,143,92,10,33,11,81,6
M621_J6_EB,12,22,242,63,10,7,10,51,1
M606_J2toJ1,1,11,140,238,75,147,1,104,3
A38_M_NB,9,1,51,113,3,57,3,57,3
A38_M_NB,1,5,77,157,18,0,3,91,4
M606_J1toJ2,6,23,4,179,19,13,1,68,2
A38_M_NB,11,22,253,47,14,42,1,179,3
M621_J3toJ2A_EB,7,3,375,186,6,0,4,70,3
M621_J1toM62_WB,9,16,9,308,18,5,91,73,0
M621_M1toJ7_WB,10,3,192,42,20,1,4,82,6
M621_J7toM1_EB,10,12,260,0,9,5,13,82,0
M621_J4_EB,6,8,604,46,17,2,35,87,6
M606_J3toJ2,8,23,346,163,14,1,3,65,4
M621_J1_WB,11,13,197,19,18,66,14,80,2
M621_J2_WB,9,11,68,61,14,3,1,88,4
M621_J1_WB,4,2,53,186,49,62,10,81,1
M621_J7toM1_EB,9,23,4,56,5,2,3,56,2
M606_J1toJ2,9,14,129,222,1,15,12,99,4
M621_J6_EB,6,9,347,156,7,5,1,111,2
M621_J2_WB,5,6,122,72,14,9,17,80,2
M621_J4_EB,10,9,340,242,19,6,7,108,0
M606_J3toJ2,9,15,121,443,3,3,0,84,5
M621_J7toM1_EB,8,20,217,31,21,3,2,84,6
M621_J5toJ6_EB,6,10,171,129,10,1,4,83,3
M621_J1_EB,8,14,171,146,14,4,0,79,5
M621_J3toJ2A_EB,10,12,274,194,3,15,2,112,0
A38_M_NB,2,0,490,1121,19,15,1,98,4
M621_J5toJ6_EB,2,5,364,19,30,46,7,97,6
M621_J7toJ6_WB,6,23,42,12,18,6,6,81,5
M621_J4_WB,10,17,125,85,6,3,6,99,3
M621_J5toJ6_EB,4,9,28,26,10,7,3,86,0
A38_M_NB,3,10,211,421,31,8,7,109,2
M621_J4_WB,12,12,152,584,7,4,19,64,5
M606_J3toJ2,9,2,99,54,3,0,29,108,3
M621_J6_WB,9,23,416,15,7,0,5,85,4
M621_J2_WB,6,19,68,23,12,4,0,58,2
M621_J4_WB,2,12,410,58,14,4,8,74,4
M606_J3toJ2,8,1,232,59,16,7,1,58,0
M621_J7toJ6_WB,4,7,688,187,18,0,6,90,0
M606_J2toJ1,10,15,15,582,41,6,4,109,0
A38_M_NB,8,9,19,465,9,17,2,91,5
M606_J2toJ1,4,14,530,88,85,34,1,90,5
M621_J7_EB,5,11,98,134,2,2,18,75,0
M621_J1_WB,5,5,35,169,9,3,4,115,1
A38_M_NB,9,23,271,82,2,6,7,93,2
M606_J1toJ2,9,17,27,44,1,10,12,64,0
M621_J4_WB,1,4,29,215,17,5,5,88,3
A38_M_NB,11,6,226,673,18,1,3,82,2
A38_M_NB,5,22,444,159,15,20,2,76,3
M606_J3toJ2,9,17,111,24,6,17,2,102,6
M621_J4_EB,8,8,37,52,3,6,31,72,0
A38_M_NB,7,21,145,278,1,4,3,81,4
M621_J7_EB,3,17,215,627,10,1,3,86,3
A38_M_NB,4,22,234,543,15,2,1,69,2
M606_J1toJ2,10,22,122,262,1,9,2,93,4
M621_J7_EB,8,16,258,1,7,10,9,68,0
M621_J7toM1_EB,3,9,92,166,13,2,2,99,0
M606_J3toJ2,11,10,154,406,19,2,7,88,4
M621_J3toJ2A_WB,9,6,2,157,18,7,5,104,6
M621_J6_WB,4,1,263,128,36,3,0,83,1
M621_J5toJ6_EB,11,18,108,248,35,2,1,104,4
M606_J3toJ2,10,6,239,33,2,8,43,57,3
A38_M_NB,5,6,129,83,9,7,5,82,6
A38_M_NB,2,10,325,6,8,1,3,108,0
A38_M_NB,7,2,67,62,14,1,33,63,3
M621_J3toJ2A_EB,4,16,201,290,4,3,2,64,6
M621_J7toM1_EB,11,21,43,141,11,2,23,87,3
M621_J7toM1_EB,9,21,519,654,34,1,2,97,2
M621_J27_WB,1,11,146,10,17,2,26,78,0
M621_J27_WB,10,23,133,216,29,133,9,82,6
A38_M_NB,3,15,133,153,9,2,5,60,2
A38_M_NB,7,5,307,415,144,9,5,88,0
A38_M_NB,6,13,751,240,55,53,1,68,0
A38_M_NB,4,23,554,539,34,7,32,71,0
M621_J3toJ2A_EB,8,7,537,76,18,1,5,85,6
M621_J1toM62_WB,6,11,562,382,0,5,5,77,1
A38_M_NB,9,10,374,310,15,23,15,83,4
M621_J3toJ2A_WB,9,18,32,152,13,1,8,82,6
M621_J6_WB,3,4,181,18,15,16,2,56,3
M621_J3toJ2A_WB,2,20,552,55,10,4,1,83,5
A38_M_NB,1,2,23,430,1,5,2,53,6
M621_J4_EB,10,21,70,203,3,4,4,86,3
M621_J7toM1_EB,6,2,113,63,24,3,7,82,0
M621_J7toJ6_WB,10,12,77,212,5,5,4,105,6
M621_J7toJ6_WB,9,16,71,166,18,1,2,87,1
M621_J7toM1_EB,3,3,210,89,10,4,6,108,2
M621_J6toJ5_WB,9,2,289,134,3,3,5,71,1
M621_J1_EB,10,6,11,201,29,5,30,78,0
M621_M1toJ7_WB,6,19,44,105,9,4,5,89,2
M621_J2_WB,9,0,175,340,14,4,9,78,0
M621_J3toJ2A_EB,9,6,371,252,1,2,5,92,5
A38_M_NB,7,14,79,32,13,2,13,90,3
M621_J3toJ2A_EB,8,11,139,701,13,11,15,94,4
M606_J3toJ2,10,23,332,276,1,19,79,101,6
M606_J2toJ1,6,17,42,157,9,4,5,82,1
M621_J7_EB,2,13,131,37,36,3,10,86,0
M621_J7toM1_EB,4,8,358,408,1,58,1,96,6
M621_J4_WB,9,17,114,29,16,5,1,95,1
M621_J1toM62_WB,3,13,35,255,25,42,4,65,3
M606_J3toJ2,9,14,36,188,14,3,4,87,2
M621_J7_EB,6,2,84,94,16,11,7,85,6
M621_J4_WB,10,16,262,328,39,5,7,88,0
A38_M_NB,3,12,128,35,5,32,1,98,4
M621_J27_WB,3,6,472,113,3,0,14,71,4
M621_J3toJ2A_WB,8,14,220,1,13,2,3,87,4
M621_J3toJ2A_EB,4,23,82,370,4,6,6,57,3
A38_M_NB,6,2,55,449,10,12,4,83,3
M606_J3toJ2,6,9,93,47,47,6,9,80,4
M621_J3toJ2A_EB,4,7,18,37,15,15,34,90,2
M621_J4_WB,10,22,68,341,0,0,10,91,5
M606_J3toJ2,9,22,244,198,2,6,0,88,5
A38_M_NB,3,8,152,96,26,7,11,89,3
M621_J1toM62_WB,6,12,188,8,13,2,24,88,1
M621_J6_WB,1,3,68,221,50,3,2,93,3
M621_J1_EB,3,10,237,44,41,23,3,86,6
A38_M_NB,4,5,146,70,59,31,4,91,1
M621_J7toJ6_WB,6,5,146,115,86,17,6,108,0
A38_M_NB,10,12,0,334,18,0,2,91,4
M606_J1toJ2,11,12,19,30,10,39,5,68,5
A38_M_NB,3,10,92,231,19,4,5,72,3
M621_J4_WB,9,12,141,39,13,7,8,73,4
M621_J7toM1_EB,4,9,198,42,3,3,4,85,4
M621_M1toJ7_WB,4,22,193,147,0,8,2,84,2
M621_J3toJ2A_EB,9,20,73,141,125,8,5,82,2
M621_J7_EB,1,9,291,86,14,15,14,89,0
M621_J7_EB,10,11,568,247,59,7,4,94,1
M606_J1toJ2,11,0,50,128,40,0,2,82,0
M621_J2_WB,3,4,306,17,47,10,3,87,2
M606_J3toJ2,3,12,170,566,10,18,4,70,2
M621_J6_WB,9,16,59,317,10,6,39,110,3
M621_J6_EB,6,9,275,514,34,2,13,86,4
M606_J3toJ2,1,5,73,65,2,18,4,73,6
M621_J7_EB,3,13,130,458,10,5,6,80,1
M621_J1toM62_WB,9,13,9,219,12,8,8,111,3
A38_M_NB,8,15,560,194,12,26,8,82,2
M621_J7toM1_EB,8,2,41,92,16,14,34,63,2
M606_J2toJ1,10,4,33,162,15,5,34,82,4
M621_J7_EB,8,7,72,175,16,19,7,77,0
M621_J5toJ6_EB,11,15,10,128,22,14,7,73,0
M621_J6_WB,8,19,168,294,30,56,12,58,4
M621_J4_WB,10,12,94,259,10,2,6,88,4
M621_J7_EB,8,10,292,43,8,6,2,74,0
A38_M_NB,1,23,70,330,4,3,7,59,3
M621_M1toJ7_WB,4,7,315,199,12,20,4,84,5
M621_J4_EB,11,14,92,245,6,7,5,88,5
M621_J3toJ2A_EB,8,17,39,281,13,68,5,79,6
M621_J7toM1_EB,9,18,95,3,11,22,7,112,0
M621_J7toM1_EB,4,3,320,45,17,1,14,88,6
M621_J7toM1_EB,9,17,8,32,15,0,1,91,5
M621_J7toJ6_WB,11,3,11,5,8,7,3,93,6
M621_J3toJ2A_EB,7,8,310,131,13,35,4,99,2
M621_M1toJ7_WB,6,2,103,31,5,3,1,86,1
A38_M_NB,4,1,229,208,15,3,1,71,1
A38_M_NB,1,15,165,95,26,8,1,100,2
M621_J6_EB,10,11,108,136,188,23,7,98,0
M621_J6toJ5_WB,3,5,604,35,17,6,13,90,6
M621_J1_WB,10,17,286,18,3,1,3,80,0
A38_M_NB,9,21,101,77,10,8,9,89,3
M621_J4_EB,11,3,455,10,4,5,31,79,3
A38_M_NB,4,7,126,207,41,2,3,81,5
M621_J2_WB,10,23,764,30,34,14,7,90,2
M621_J6_WB,1,21,80,185,4,13,6,90,6
M621_J3toJ2A_WB,4,1,262,36,14,7,37,103,2
M621_J3toJ2A_EB,6,5,18,170,5,3,0,81,5
M621_J4_EB,8,9,66,30,16,0,6,97,2
A38_M_NB,3,21,23,183,12,5,3,96,5
M621_J1_EB,4,9,99,333,7,3,1,81,3
M621_J7_EB,12,19,289,250,2,4,5,62,6
M621_J6_WB,9,3,264,145,2,7,3,82,5
M621_J7_EB,6,18,163,190,19,5,8,101,0
M621_J6_EB,10,18,514,33,1,0,5,93,3
M621_J1toM62_WB,9,9,109,170,35,23,3,88,4
M621_J1_EB,6,9,144,90,14,0,5,88,5
M621_J3toJ2A_EB,4,19,586,9,15,43,4,79,4
M621_J1toM62_WB,6,14,478,0,3,44,1,93,5
M621_J7toM1_EB,4,15,314,12,0,11,5,113,5
M621_J7toM1_EB,4,23,127,122,17,3,17,76,5
M621_J4_EB,9,9,48,123,12,7,2,81,2
M621_J4_EB,4,10,66,197,39,7,24,112,1
M621_J7toM1_EB,9,13,253,39,1,5,1,51,6
M621_J3toJ2A_EB,9,22,100,10,12,46,12,93,5
M621_J27_WB,3,6,320,297,4,0,1,111,3
M621_J7_EB,12,1,575,118,5,4,4,82,1
M621_J7_EB,4,16,209,50,7,3,8,78,5
M621_J1_WB,9,22,73,51,8,31,8,93,1
M621_J7toM1_EB,10,3,57,30,4,5,0,89,2
M606_J3toJ2,1,18,23,63,18,6,2,93,5
M621_J4_EB,10,5,525,273,1,7,4,47,5
M621_J7_EB,8,17,67,91,53,47,5,107,4
M621_J3toJ2A_WB,3,16,34,146,13,22,1,86,4
M621_J4_EB,9,19,37,55,149,55,0,85,1
A38_M_NB,10,10,96,180,13,7,22,89,2
M606_J3toJ2,7,23,137,10,3,44,5,107,1
M621_J1toM62_WB,3,7,34,106,14,47,8,89,4
M621_J1_WB,9,8,128,118,14,41,5,73,4
M606_J3toJ2,11,21,414,137,3,16,4,88,4
A38_M_NB,4,5,201,49,4,6,4,77,0
M621_J1_EB,4,17,25,38,4,1,1,79,3
M621_J7_EB,4,19,505,386,42,7,5,95,0
M621_J4_WB,10,6,12,235,5,3,12,87,3
A38_M_NB,6,18,190,31,11,14,5,102,2
A38_M_NB,4,18,28,7,14,5,12,86,5
M621_J2_WB,1,14,30,193,46,67,9,80,5
M621_J4_EB,1,22,49,135,13,13,25,100,5
A38_M_NB,3,9,25,60,16,59,2,70,0
M621_J7_EB,9,12,120,5,10,3,10,84,2
A38_M_NB,8,3,282,71,4,6,8,83,5
M621_J7_EB,1,23,48,101,40,5,2,106,2
M621_J7_EB,4,15,200,699,2,6,4,83,1
M621_J4_WB,4,23,53,68,11,8,2,99,3
M621_J4_WB,10,15,149,254,170,18,2,89,6
M621_J3toJ2A_EB,6,8,115,129,228,18,2,90,1
M621_J1toM62_WB,9,5,68,39,31,4,3,45,6
M621_J4_WB,6,12,129,30,21,25,2,71,3
M621_J7_EB,4,23,49,122,6,67,4,82,1
M606_J1toJ2,8,1,827,185,4,1,1,106,4
M621_J4_WB,5,3,464,48,2,15,3,90,3
A38_M_NB,8,1,366,161,11,0,11,79,1
M621_J7toJ6_WB,6,12,190,87,7,2,3,60,2
M621_J3toJ2A_WB,6,2,204,175,14,4,0,84,5
A38_M_NB,8,10,215,5,5,48,3,89,5
A38_M_NB,12,21,285,41,10,18,4,79,0
M621_J1toM62_WB,6,18,261,32,3,3,4,50,5
M621_J4_EB,10,9,264,168,19,15,2,81,4
M621_J7toM1_EB,8,7,79,155,19,1,6,104,3
M621_J1_EB,8,10,80,616,16,3,5,103,0
A38_M_NB,9,2,93,99,1,8,0,91,0
M621_J4_EB,8,1,31,26,7,6,7,97,2
A38_M_NB,4,6,174,251,1,2,9,70,5
M621_M1toJ7_WB,5,7,98,258,16,4,2,74,0
M621_J1toM62_WB,5,21,107,133,10,3,2,87,4
M621_J3toJ2A_EB,11,1,256,53,0,0,1,79,0
M606_J2toJ1,8,9,191,152,9,7,19,79,6
M621_J7toJ6_WB,3,7,548,378,15,14,8,112,0
A38_M_NB,9,16,472,1132,10,3,8,107,3
M606_J1toJ2,1,3,253,100,3,6,1,100,2
A38_M_NB,6,22,5,257,14,10,1,84,5
M621_J7toM1_EB,8,17,50,142,10,5,53,84,6
M621_J1_EB,4,4,48,657,6,40,2,103,4
M606_J3toJ2,8,2,489,205,7,2,4,59,5
M621_J7_EB,6,6,277,35,6,28,9,93,0
M621_J7_EB,8,13,116,70,44,6,25,87,1
M621_J4_EB,1,5,124,213,11,4,88,96,4
M621_J7_EB,1,19,38,93,4,46,12,62,3
M621_J7toM1_EB,4,20,276,52,20,1,13,83,3
M621_J1toM62_WB,4,7,123,78,33,5,9,68,2
M621_J3toJ2A_EB,3,12,45,346,0,7,4,80,1
A38_M_NB,8,14,1216,570,24,4,8,82,6
M621_J7toJ6_WB,8,16,39,83,23,45,1,88,5
M621_J4_EB,1,17,241,191,13,12,2,81,5
M621_J7toM1_EB,1,1,845,140,5,8,2,97,0
M621_J1_WB,7,10,107,23,17,14,1,89,3
M621_J7toM1_EB,3,14,194,33,18,8,0,63,2
M621_J3toJ2A_EB,9,0,150,370,9,3,80,84,5
M621_J5toJ6_EB,9,5,116,321,18,4,8,82,1
M621_J4_EB,8,17,12,37,1,8,6,65,0
A38_M_NB,8,19,242,1028,42,6,5,110,4
M606_J3toJ2,6,23,173,35,11,16,2,104,6
M621_J7toM1_EB,8,18,5,0,47,46,2,75,0
M621_J3toJ2A_WB,4,8,184,145,5,11,10,81,6
A38_M_NB,9,22,316,629,7,6,2,71,1
M621_J4_EB,8,12,503,129,218,8,23,101,2
M621_J1_WB,4,14,184,209,112,18,6,101,1
M621_J7_EB,8,13,300,260,7,4,4,81,3
M606_J1toJ2,7,16,378,187,47,19,1,90,2
M621_M1toJ7_WB,3,13,40,139,6,1,7,82,1
M621_J6toJ5_WB,10,20,423,168,15,4,12,82,2
A38_M_NB,10,17,109,58,5,17,15,71,1
M606_J1toJ2,5,11,141,31,2,8,9,85,3
M621_J7_EB,1,19,559,225,4,7,6,79,3
M606_J1toJ2,8,19,235,107,63,16,0,79,1
M621_M1toJ7_WB,1,3,70,471,14,3,33,58,1
M621_J1toM62_WB,10,9,449,0,17,16,3,98,0
A38_M_NB,4,3,290,147,16,43,10,85,6
M621_J4_WB,8,1,210,631,13,7,8,92,5
M621_J1toM62_WB,1,4,835,155,30,2,3,79,4
M621_J4_EB,9,22,478,108,22,1,4,81,3
M621_J2_WB,9,11,222,59,7,5,38,88,3
M621_J1toM62_WB,7,0,12,83,8,48,9,67,4
M621_J7_EB,3,23,292,192,41,1,29,81,3
M621_J6_WB,9,15,75,539,4,5,2,73,4
M621_J7toM1_EB,8,12,47,177,4,16,5,83,6
M621_J1toM62_WB,8,4,250,301,6,22,4,113,0
M606_J3toJ2,8,14,680,199,18,50,2,91,0
M621_J6_EB,9,18,96,103,17,4,15,80,5
M621_J1toM62_WB,9,18,71,44,13,7,8,89,1
A38_M_NB,4,6,133,414,5,5,0,86,2
M621_J6_EB,8,4,268,86,58,8,2,80,2
M621_J27_WB,11,6,127,290,7,6,2,59,5
M621_J4_EB,6,20,277,145,18,6,2,94,4
M621_J7toJ6_WB,3,8,19,40,17,3,17,95,2
M606_J1toJ2,9,16,367,7,8,10,3,85,3
A38_M_NB,4,15,92,24,143,1,9,73,5
A38_M_NB,11,23,34,1,7,18,1,90,1
M621_J1toM62_WB,8,14,288,271,14,30,4,90,0
A38_M_NB,6,4,588,121,18,11,1,99,2
M621_J3toJ2A_WB,5,1,51,178,18,16,0,101,5
M621_J6_EB,10,0,594,146,17,0,36,82,0
M621_J4_EB,4,11,154,24,20,5,3,80,3
M621_J1_EB,10,5,66,373,4,23,2,110,5
M621_J1toM62_WB,10,2,216,392,1,8,4,49,0
A38_M_NB,1,15,35,269,76,1,53,87,5
M621_J7_EB,9,1,36,16,5,24,5,76,4
M621_J6toJ5_WB,9,23,102,133,13,5,6,85,2
M621_J27_WB,12,20,697,236,15,8,4,102,1
M606_J1toJ2,11,8,414,201,19,8,6,72,5
A38_M_NB,6,1,576,21,14,7,4,80,6
M621_J7toM1_EB,6,4,176,205,19,4,4,84,5
A38_M_NB,5,23,224,111,2,4,10,76,2
M621_M1toJ7_WB,8,17,49,61,2,6,7,77,1
A38_M_NB,9,11,500,3,5,7,8,108,5
M621_J7toM1_EB,5,3,270,227,10,8,1,112,2
M621_J7_EB,9,11,100,207,15,3,3,20,2
M606_J1toJ2,4,1,537,85,3,5,1,53,3
M621_J7_EB,5,13,351,38,12,20,9,61,5
M621_J4_WB,8,3,128,335,4,4,7,81,5
A38_M_NB,9,8,12,260,16,41,1,6,1
M621_J3toJ2A_WB,9,22,325,27,8,4,3,86,5
A38_M_NB,4,0,474,102,10,9,15,84,2
M621_J3toJ2A_EB,10,2,10,464,6,146,4,98,0
M606_J3toJ2,4,3,640,538,18,3,3,76,0
M621_J1toM62_WB,9,11,36,445,4,7,5,69,1
M606_J3toJ2,3,12,360,123,140,59,4,84,6
M606_J3toJ2,9,19,48,24,6,11,38,100,2
M621_J1toM62_WB,8,10,90,82,1,14,1,85,4
M606_J1toJ2,5,0,622,199,2,8,8,94,2
M621_J4_WB,4,4,125,50,36,5,3,82,1
A38_M_NB,10,18,46,299,11,7,0,101,6
A38_M_NB,5,10,192,195,11,4,0,82,1
A38_M_NB,8,14,0,278,11,24,0,107,2
A38_M_NB,4,12,41,12,2,5,5,88,2
A38_M_NB,3,3,76,151,10,41,10,84,3
M621_J4_WB,10,16,235,149,10,2,2,88,2
A38_M_NB,11,7,431,18,5,30,3,110,5
M621_J7_EB,3,17,179,250,17,20,31,97,4
M621_J4_EB,6,12,94,99,37,7,3,90,3
M621_J7toM1_EB,8,8,121,124,21,2,4,80,5
A38_M_NB,10,22,7,28,8,3,5,104,5
M621_J4_WB,9,8,185,147,31,41,2,90,5
M621_M1toJ7_WB,8,5,262,88,2,7,86,87,2
M621_J1_WB,11,18,25,33,15,7,6,91,0
M621_J1toM62_WB,4,20,31,18,6,7,1,83,2
M621_J6toJ5_WB,6,11,200,606,18,6,5,83,0
M621_J1_WB,10,19,352,5,6,8,9,89,3
M621_J7_EB,6,0,487,48,15,4,4,61,0
M621_J4_EB,8,11,94,35,19,0,1,98,3
M621_J1toM62_WB,6,5,493,33,2,20,2,85,2
A38_M_NB,3,6,379,131,16,14,43,85,0
M621_J7toM1_EB,6,15,49,79,115,6,19,62,6
M606_J2toJ1,12,13,838,171,146,1,1,93,3
M606_J1toJ2,1,18,110,28,19,5,3,110,1
A38_M_NB,8,21,121,154,19,8,3,71,0
M621_J4_EB,11,21,200,147,13,46,2,83,4
M621_J1_WB,11,12,257,181,1,6,11,85,2
A38_M_NB,6,16,40,52,79,14,1,65,4
M621_J4_WB,9,15,253,63,52,6,5,90,4
M621_J4_WB,12,12,37,216,14,2,15,106,1
A38_M_NB,4,19,360,265,203,4,6,54,4
M621_J7_EB,4,15,67,135,11,13,1,73,3
M621_J6toJ5_WB,9,1,31,80,14,18,9,74,3
M621_J7toM1_EB,9,15,216,655,4,28,2,66,2
A38_M_NB,8,10,422,47,9,5,2,78,2
M621_J7_EB,6,19,171,13,46,1,1,88,6
A38_M_NB,1,5,245,218,70,29,3,59,5
M621_J7_EB,12,22,30,49,6,15,1,69,6
M621_J3toJ2A_WB,1,10,58,208,2,7,40,101,0
M621_J7toM1_EB,1,14,462,77,5,7,4,76,3
A38_M_NB,2,7,30,244,5,12,24,81,5
M621_J6_WB,1,21,202,25,2,17,1,81,5
M621_J4_EB,8,13,22,13,15,5,15,87,6
M621_J4_WB,1,17,291,187,77,5,12,77,4
M621_J1toM62_WB,9,22,420,109,28,22,4,95,6
A38_M_NB,9,21,37,137,44,7,0,85,1
M621_M1toJ7_WB,10,19,659,167,21,5,1,85,3
M621_J7_EB,9,13,51,10,5,1,11,101,5
M606_J3toJ2,1,14,49,59,13,6,7,89,5
M621_J2_WB,9,2,430,62,20,12,3,73,1
M621_J4_WB,6,13,729,53,19,4,30,73,4
M606_J1toJ2,8,9,128,152,18,34,3,109,2
M606_J3toJ2,11,4,71,126,2,1,10,91,6
M621_J7toJ6_WB,9,5,285,10,16,6,3,63,0
M621_J1toM62_WB,7,10,137,31,13,0,7,109,1
M621_J1toM62_WB,6,8,218,111,4,8,3,75,3
M621_M1toJ7_WB,6,23,552,242,16,47,2,110,1
A38_M_NB,8,4,444,53,3,20,3,84,1
A38_M_NB,10,16,651,42,29,8,9,89,5
M621_J4_EB,10,14,163,11,12,4,3,104,2
M621_J7_EB,7,12,48,80,8,4,19,88,3
M621_J1toM62_WB,8,19,415,95,15,11,8,82,2
M621_J1toM62_WB,10,7,14,60,9,2,4,87,5
M621_J6toJ5_WB,6,16,56,270,11,47,14,79,3
M621_J4_EB,12,12,40,27,0,2,18,59,2
A38_M_NB,4,14,186,35,12,5,3,92,3
M606_J1toJ2,8,10,76,57,18,3,4,95,0
M621_J6toJ5_WB,5,4,209,204,15,16,2,100,4
A38_M_NB,9,1,218,324,9,15,26,83,5
M621_J2_WB,9,16,148,97,9,1,4,110,3
M621_J6toJ5_WB,7,0,134,256,16,70,5,83,0
M621_M1toJ7_WB,7,11,190,175,13,0,1,90,0
A38_M_NB,6,9,350,357,45,4,2,86,4
M621_M1toJ7_WB,6,12,42,132,12,12,3,73,4
M621_J4_WB,1,11,129,30,4,40,11,75,0
A38_M_NB,11,4,165,60,6,3,2,85,0
M621_J7toM1_EB,6,1,36,256,68,8,20,117,1
M621_J7_EB,8,12,52,280,2,13,5,90,1
M621_J4_WB,12,13,99,165,43,3,34,71,3
M621_J7_EB,5,12,265,427,19,3,9,100,4
M621_J7toJ6_WB,9,13,95,153,41,6,3,89,5
M621_J1toM62_WB,9,9,787,514,2,2,2,69,4
M606_J3toJ2,4,8,449,479,17,11,4,81,5
M621_J6_WB,1,6,31,5,56,4,1,81,4
M621_J27_WB,9,21,169,150,20,9,13,74,4
M621_J7toM1_EB,11,10,182,42,14,8,4,109,5
M621_J1toM62_WB,10,9,55,67,4,21,3,91,5
M621_J7_EB,10,17,255,194,56,2,11,66,0
M621_J5toJ6_EB,9,20,588,62,11,2,2,87,2
